,Unnamed: 0,title,artist,top genre,year,bpm,nrgy,dnce,dB,live,val,dur,acous,spch,pop,image,url
352,353,St Jude,Florence + The Machine,art pop,2015,117,43,26,-11,11,9,225,75,3,47,https://i.scdn.co/image/ab67616d0000b273749edeb8bb7308fcb146badc,https://p.scdn.co/mp3-preview/b600d411a43ae65fbdbcdc41224b2a7d96d104c7?cid=4730b02bd7f84c22bb7993aaa4620292
353,354,Yesterday (feat. Bebe Rexha),David Guetta,dance pop,2015,128,78,57,-4,33,28,243,2,3,46,https://i.scdn.co/image/ab67616d0000b27322f21ef4e9da48c31170a418,https://p.scdn.co/mp3-preview/69f95243cdbb0cb19398edf8d53b61b1c94bf3d5?cid=4730b02bd7f84c22bb7993aaa4620292
354,355,Time of Our Lives,Pitbull,dance pop,2015,124,80,72,-6,69,72,229,9,6,45,https://i.scdn.co/image/ab67616d0000b2731e340d1480e7bb29a45e3bd7,https://p.scdn.co/mp3-preview/d508371276a297486ace8d4ff596c54ae9e65260?cid=4730b02bd7f84c22bb7993aaa4620292
355,356,Sparks,Hilary Duff,dance pop,2015,122,88,85,-5,10,79,186,4,6,44,https://i.scdn.co/image/ab67616d0000b2733d92b2ad5af9fbc8637425f0,https://p.scdn.co/mp3-preview/4ffce9684e191005c15ab6ce31540fcec78eaacf?cid=4730b02bd7f84c22bb7993aaa4620292
356,357,Mr. Put It Down,Ricky Martin,dance pop,2015,128,78,80,-6,4,83,196,1,18,42,https://i.scdn.co/image/ab67616d0000b273cac72222b33837aff7f29f2d,https://p.scdn.co/mp3-preview/2aeebe447d908df06558dba5f59867da8afa2575?cid=4730b02bd7f84c22bb7993aaa4620292
357,358,Legendary Lovers,Katy Perry,dance pop,2015,126,84,62,-5,8,39,224,2,8,41,https://i.scdn.co/image/ab67616d0000b2731556d166d0ed059b34a00e1b,https://p.scdn.co/mp3-preview/e908692362c1b2990f3f7efbf3d28ca5d7e76f4c?cid=4730b02bd7f84c22bb7993aaa4620292
358,359,Spark The Fire,Gwen Stefani,dance pop,2015,120,80,88,-4,20,54,202,8,6,39,https://i.scdn.co/image/ab67616d0000b273f79e2c6a3ea9c2d04e70fece,https://p.scdn.co/mp3-preview/5387a6ca07242b76cf5e96d0ead378fb0228f773?cid=4730b02bd7f84c22bb7993aaa4620292
359,360,Run Run Run,Kelly Clarkson,dance pop,2015,112,37,28,-7,11,8,273,45,4,36,https://i.scdn.co/image/ab67616d0000b273bc1bdebf6e27795d87e24b5b,https://p.scdn.co/mp3-preview/19f16fac81da55a1867f551e33015e0c072f167b?cid=4730b02bd7f84c22bb7993aaa4620292
360,361,Let Me Be Your Lover,Enrique Iglesias,dance pop,2015,112,90,72,-4,6,88,238,1,13,34,https://i.scdn.co/image/ab67616d0000b273d27447cdbed86ca4dfd61f48,https://p.scdn.co/mp3-preview/5db2894b032b8c8fe721c8d7dd85b795f4713639?cid=4730b02bd7f84c22bb7993aaa4620292
361,362,Dangerous,Jennifer Hudson,dance pop,2015,109,53,90,-5,8,65,255,0,5,18,https://i.scdn.co/image/ab67616d0000b2737d6813fd233f3bc4977cceca,https://p.scdn.co/mp3-preview/0263c0437bb034abfa61fc538de4b57c3f1b072c?cid=4730b02bd7f84c22bb7993aaa4620292
362,363,L.A.LOVE (la la),Fergie,dance pop,2015,202,39,48,-8,26,27,193,2,9,0,https://i.scdn.co/image/ab67616d0000b273a34c13f919154e4f73ccd48c,https://p.scdn.co/mp3-preview/5dc7928cf5480261df1c3a176859201f85115959?cid=4730b02bd7f84c22bb7993aaa4620292
363,364,The Hills,The Weeknd,canadian contemporary r&b,2016,113,56,58,-7,14,14,242,7,5,84,https://i.scdn.co/image/ab67616d0000b2737fcead687e99583072cc217b,https://p.scdn.co/mp3-preview/30a8d26fa2b2e9a5a01007d71783510180e677ab?cid=4730b02bd7f84c22bb7993aaa4620292
364,365,Love Yourself,Justin Bieber,canadian pop,2016,100,38,61,-10,28,52,234,84,44,83,https://i.scdn.co/image/ab67616d0000b273f46b9d202509a8f7384b90de,https://p.scdn.co/mp3-preview/2be1b6dea766a292352d2cbc5a67dbbb0d9a1b4b?cid=4730b02bd7f84c22bb7993aaa4620292
365,366,Cake By The Ocean,DNCE,dance pop,2016,119,75,77,-5,4,90,219,15,5,81,https://i.scdn.co/image/ab67616d0000b2738d0a75346badc30c8b845be9,https://p.scdn.co/mp3-preview/f42a9a2157e1b4653ffe9c54c3bb9357c293ead6?cid=4730b02bd7f84c22bb7993aaa4620292
366,367,Don't Let Me Down,The Chainsmokers,electropop,2016,160,87,53,-5,14,42,208,16,17,81,https://i.scdn.co/image/ab67616d0000b273df7cddc2d32ef9df762d5a30,https://p.scdn.co/mp3-preview/705ad6546d6c49e14ce7595e66435ff9b94e69f8?cid=4730b02bd7f84c22bb7993aaa4620292
367,368,In the Name of Love,Martin Garrix,big room,2016,134,52,50,-6,45,17,196,11,4,81,https://i.scdn.co/image/ab67616d0000b2738c77bcf5f5a227d270d23370,https://p.scdn.co/mp3-preview/4ed5a7f1b466a7635d625240b600af899a8e5b51?cid=4730b02bd7f84c22bb7993aaa4620292
368,369,Into You,Ariana Grande,dance pop,2016,108,73,62,-6,14,37,244,2,11,80,https://i.scdn.co/image/ab67616d0000b273628d506d5bddb09099db242c,https://p.scdn.co/mp3-preview/12489dbf9e313aa5a42dcf6e1d145df9b04db8dd?cid=4730b02bd7f84c22bb7993aaa4620292
369,370,This Is What You Came For,Calvin Harris,dance pop,2016,124,93,63,-3,15,47,222,20,3,80,https://i.scdn.co/image/ab67616d0000b273d9aa52355e062f5de060adbf,https://p.scdn.co/mp3-preview/14138fec09bb5940b1ee11c3207663906970cf9b?cid=4730b02bd7f84c22bb7993aaa4620292
370,371,Million Reasons,Lady Gaga,dance pop,2016,130,42,67,-8,11,15,205,49,4,80,https://i.scdn.co/image/ab67616d0000b2738093238ec0c71ef7c95c8fb1,https://p.scdn.co/mp3-preview/447a8f1ee7b7876aa53274a31bee674a4186b943?cid=4730b02bd7f84c22bb7993aaa4620292
371,372,Needed Me,Rihanna,barbadian pop,2016,111,31,67,-8,8,30,192,11,24,80,https://i.scdn.co/image/ab67616d0000b27333c6b920eabcf4c00d7a1093,https://p.scdn.co/mp3-preview/53d921b778e14631ba1a1ec58b674b256bb952c0?cid=4730b02bd7f84c22bb7993aaa4620292
372,373,7 Years,Lukas Graham,danish pop,2016,120,47,77,-6,39,34,237,29,5,80,https://i.scdn.co/image/ab67616d0000b2732d94d0f04e9a58d1654b760b,https://p.scdn.co/mp3-preview/9fa9d1f4ac0d0c32c1cd0e6ab8d64fefef55e81d?cid=4730b02bd7f84c22bb7993aaa4620292
373,374,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,dance pop,2016,113,83,67,-6,19,70,236,1,7,79,https://i.scdn.co/image/ab67616d0000b273d965d29d7dcf46ade5a8a7e4,https://p.scdn.co/mp3-preview/8f4eee79e9574c8db62ebbdbbb5f14d6f9ed5fba?cid=4730b02bd7f84c22bb7993aaa4620292
374,375,Work from Home (feat. Ty Dolla $ign),Fifth Harmony,dance pop,2016,105,59,80,-6,6,59,214,10,4,79,https://i.scdn.co/image/ab67616d0000b273d03fa6f4e758282b7920b5c8,https://p.scdn.co/mp3-preview/58fd9aa04f6972b8302f497dc6bb6160941c1e58?cid=4730b02bd7f84c22bb7993aaa4620292
375,376,Scars To Your Beautiful,Alessia Cara,canadian contemporary r&b,2016,97,74,57,-6,11,45,230,3,13,79,https://i.scdn.co/image/ab67616d0000b273d7ef1ffbd2a5821152f35ce1,https://p.scdn.co/mp3-preview/575e841420b23be826b43b30a46573cf7a32ddd2?cid=4730b02bd7f84c22bb7993aaa4620292
376,377,Like I'm Gonna Lose You (feat. John Legend),Meghan Trainor,dance pop,2016,108,53,63,-7,18,42,225,40,4,79,https://i.scdn.co/image/ab67616d0000b2733b11178cccd78ec77fc12dbc,https://p.scdn.co/mp3-preview/c8c3a28c1a4c578714b1e56f83c70461e9243838?cid=4730b02bd7f84c22bb7993aaa4620292
377,378,Work,Rihanna,barbadian pop,2016,92,53,73,-6,9,56,219,8,9,78,https://i.scdn.co/image/ab67616d0000b27399da48a530f6ca2ef86da3cc,https://p.scdn.co/mp3-preview/4324d2e1aa2397adee4f5ee9c7d971fd1bdaeee6?cid=4730b02bd7f84c22bb7993aaa4620292
378,379,Stitches,Shawn Mendes,canadian pop,2016,150,75,75,-7,5,76,207,2,7,78,https://i.scdn.co/image/ab67616d0000b273d26246b23c8bfa8ce543b3bb,https://p.scdn.co/mp3-preview/876dc08f43e2aee97a8ac8fb1d4535f6445f5a79?cid=4730b02bd7f84c22bb7993aaa4620292
379,380,"Me, Myself & I",G-Eazy,hip hop,2016,112,67,76,-7,16,38,251,2,10,78,https://i.scdn.co/image/ab67616d0000b27398acfa8c055deedc25e6081d,https://p.scdn.co/mp3-preview/ea733ebf4d40c173af190a73c375b51d316e5442?cid=4730b02bd7f84c22bb7993aaa4620292
380,381,I Took A Pill In Ibiza - Seeb Remix,Mike Posner,dance pop,2016,102,71,66,-7,8,69,198,4,11,78,https://i.scdn.co/image/ab67616d0000b273a19be7aca4a1fcd6e8a42c62,https://p.scdn.co/mp3-preview/7bae6aac6d699135151854e9e3e5ae78f1a244f5?cid=4730b02bd7f84c22bb7993aaa4620292
381,382,Dangerous Woman,Ariana Grande,dance pop,2016,134,60,66,-5,36,29,236,5,4,78,https://i.scdn.co/image/ab67616d0000b273628d506d5bddb09099db242c,https://p.scdn.co/mp3-preview/d79bcd03785cf98232b895ca8829d439a4f55df7?cid=4730b02bd7f84c22bb7993aaa4620292
382,383,Starving,Hailee Steinfeld,dance pop,2016,100,62,73,-4,11,51,182,38,6,78,https://i.scdn.co/image/ab67616d0000b2730506a838892be6229dca857b,https://p.scdn.co/mp3-preview/31f6e6cc0119be916f272b2fd2d59e7b262ccb4b?cid=4730b02bd7f84c22bb7993aaa4620292
383,384,Shout Out to My Ex,Little Mix,dance pop,2016,126,75,77,-4,11,80,246,2,9,77,https://i.scdn.co/image/ab67616d0000b2733042c53026e29faf3a21c9f9,https://p.scdn.co/mp3-preview/ff077b05e0922a9196c2a9d14dce28edee3ab70f?cid=4730b02bd7f84c22bb7993aaa4620292
384,385,Electric Love,BØRNS,electropop,2016,120,80,61,-8,26,52,218,1,5,76,https://i.scdn.co/image/ab67616d0000b273cc2cf912462d8ae4ef856434,https://p.scdn.co/mp3-preview/9e25bcbff5c6e56abf6370656d6255fd7a766d9a?cid=4730b02bd7f84c22bb7993aaa4620292
385,386,Confident,Demi Lovato,dance pop,2016,130,75,59,-6,9,34,206,0,7,75,https://i.scdn.co/image/ab67616d0000b2731be69514b9eb4452bc2682fb,https://p.scdn.co/mp3-preview/868d3d4cd9de4caa12b276fe7870e3ffb6b44867?cid=4730b02bd7f84c22bb7993aaa4620292
386,387,Too Good,Drake,canadian hip hop,2016,118,65,79,-8,10,39,263,5,10,74,https://i.scdn.co/image/ab67616d0000b2739416ed64daf84936d89e671c,https://p.scdn.co/mp3-preview/b9d7cf97144c9f29893e2f8572fd74c8726fa26d?cid=4730b02bd7f84c22bb7993aaa4620292
387,388,Roses,The Chainsmokers,electropop,2016,100,80,71,-7,31,34,227,4,6,74,https://i.scdn.co/image/ab67616d0000b2738d2cfad007b9431f48aef135,https://p.scdn.co/mp3-preview/a0f968725f2164068bee9379d9fce23fbe9bea74?cid=4730b02bd7f84c22bb7993aaa4620292
388,389,Cold Water (feat. Justin Bieber & MØ),Major Lazer,dance pop,2016,93,80,61,-5,16,50,185,7,4,73,https://i.scdn.co/image/ab67616d0000b27369a8e6672f4efb0c847c8414,https://p.scdn.co/mp3-preview/210283b5408496c6a4f2a1d32f58f7bf0f9e2a6b?cid=4730b02bd7f84c22bb7993aaa4620292
389,390,Me Too,Meghan Trainor,dance pop,2016,124,69,93,-6,48,84,181,10,10,73,https://i.scdn.co/image/ab67616d0000b27362edffdb4d8b52cf89f39db6,https://p.scdn.co/mp3-preview/3edd9208dd6295b18f32c9be5dfcbd21290b913c?cid=4730b02bd7f84c22bb7993aaa4620292
390,391,Light It Up (feat. Nyla & Fuse ODG) [Remix],Major Lazer,dance pop,2016,108,88,75,-4,23,75,166,4,7,73,https://i.scdn.co/image/ab67616d0000b273ac2aaf70ffe53887929e9ccf,https://p.scdn.co/mp3-preview/856cf6aa5a060d7aa267ba493d0085114eb4bca1?cid=4730b02bd7f84c22bb7993aaa4620292
391,392,Ain't Your Mama,Jennifer Lopez,dance pop,2016,120,68,76,-6,7,82,218,5,23,72,https://i.scdn.co/image/ab67616d0000b273b1ab92b8e26ab1cb783ffe15,https://p.scdn.co/mp3-preview/baa7c25b74360df368b702c6bf1d6e2978fb30ba?cid=4730b02bd7f84c22bb7993aaa4620292
392,393,Close,Nick Jonas,dance pop,2016,124,62,65,-5,14,40,234,25,8,72,https://i.scdn.co/image/ab67616d0000b273495ce6da9aeb159e94eaa453,https://p.scdn.co/mp3-preview/cfd565c4d3c621771e6d25d99749b9fc200e396c?cid=4730b02bd7f84c22bb7993aaa4620292
393,394,Toothbrush,DNCE,dance pop,2016,105,79,55,-6,47,82,232,12,13,72,https://i.scdn.co/image/ab67616d0000b2738d0a75346badc30c8b845be9,https://p.scdn.co/mp3-preview/f0fdce4aa1e0bad7f86bd5f36c6b4cf2ceae5be4?cid=4730b02bd7f84c22bb7993aaa4620292
394,395,All We Know,The Chainsmokers,electropop,2016,90,59,66,-9,12,30,194,10,3,72,https://i.scdn.co/image/ab67616d0000b273ff8d8c5662a96d41433e9ee1,https://p.scdn.co/mp3-preview/c8a05dd85254c03da11fe22a2595b2f6a6fa7de6?cid=4730b02bd7f84c22bb7993aaa4620292
395,396,Final Song,MØ,dance pop,2016,105,67,70,-6,8,25,236,1,3,72,https://i.scdn.co/image/ab67616d0000b273b7a02217229178b771ed0d4c,https://p.scdn.co/mp3-preview/994ed3b99d5ef80d21fa2725ee15c2ca3e57a961?cid=4730b02bd7f84c22bb7993aaa4620292
396,397,Company,Justin Bieber,canadian pop,2016,95,80,59,-5,8,43,208,13,6,72,https://i.scdn.co/image/ab67616d0000b273f3b1aacadd707843b1fd6574,https://p.scdn.co/mp3-preview/63d32f24d922afc8313795de1532da3aeeb02b02?cid=4730b02bd7f84c22bb7993aaa4620292
397,398,Hands To Myself,Selena Gomez,dance pop,2016,111,50,81,-7,34,47,201,1,12,71,https://i.scdn.co/image/ab67616d0000b2734a1074b7ece03391e64bbc18,https://p.scdn.co/mp3-preview/f99b6739eb7a4b783322c5f2a2a89ee10dafcf2e?cid=4730b02bd7f84c22bb7993aaa4620292
398,399,All I Ask,Adele,british soul,2016,142,28,59,-5,15,34,272,88,3,71,https://i.scdn.co/image/ab67616d0000b27347ce408fb4926d69da6713c2,https://p.scdn.co/mp3-preview/7f9fc461d85095d621f1bffb033a15b7f8d24eb6?cid=4730b02bd7f84c22bb7993aaa4620292
399,400,"Just Like Fire (From the Original Motion Picture ""Alice Through The Looking Glass"")",P!nk,dance pop,2016,163,70,63,-6,11,50,215,1,15,71,https://i.scdn.co/image/ab67616d0000b2732002a63b1572e5cd031ab78f,https://p.scdn.co/mp3-preview/96959f232f9a9c58355fbf440359810dab5a154f?cid=4730b02bd7f84c22bb7993aaa4620292
400,401,NO,Meghan Trainor,dance pop,2016,92,80,56,-4,74,65,214,1,22,70,https://i.scdn.co/image/ab67616d0000b273c6e0948bbb0681ff29cdbae8,https://p.scdn.co/mp3-preview/062b69c85ad8361d6d7e484aa798b3596d174306?cid=4730b02bd7f84c22bb7993aaa4620292
401,402,Kill Em With Kindness,Selena Gomez,dance pop,2016,120,88,76,-5,10,40,218,1,4,70,https://i.scdn.co/image/ab67616d0000b2731be69514b9eb4452bc2682fb,https://p.scdn.co/mp3-preview/9c5d9bed7ba6e0f80c11e85f1b274127bb6588d5?cid=4730b02bd7f84c22bb7993aaa4620292
402,403,Cool Girl,Tove Lo,dance pop,2016,102,69,67,-7,8,20,199,31,11,69,https://i.scdn.co/image/ab67616d0000b2739f0c014998bac13d3181474c,https://p.scdn.co/mp3-preview/2d7256faacce494471c3bc0991e53fac890416cd?cid=4730b02bd7f84c22bb7993aaa4620292
403,404,Runnin' (Lose It All),Naughty Boy,tropical house,2016,139,85,32,-6,48,8,213,1,8,69,https://i.scdn.co/image/ab67616d0000b273c24dcf24b68739638e3231bd,https://p.scdn.co/mp3-preview/8cd5f256189b73855664f2e74f0483afb655077f?cid=4730b02bd7f84c22bb7993aaa4620292
404,405,Here,Alessia Cara,canadian contemporary r&b,2016,120,82,38,-4,8,33,199,8,10,68,https://i.scdn.co/image/ab67616d0000b273efbe96040319db682b438f11,https://p.scdn.co/mp3-preview/c897e13337a42e5eca46c144cc95bce2258b5bc1?cid=4730b02bd7f84c22bb7993aaa4620292
405,406,Perfect Illusion,Lady Gaga,dance pop,2016,125,86,61,-5,36,66,182,0,4,67,https://i.scdn.co/image/ab67616d0000b2738093238ec0c71ef7c95c8fb1,https://p.scdn.co/mp3-preview/b591c3ba4d24dad4e6862957c1a1ae4ee70d27d8?cid=4730b02bd7f84c22bb7993aaa4620292
406,407,PILLOWTALK,ZAYN,dance pop,2016,125,70,59,-4,9,43,204,10,5,66,https://i.scdn.co/image/ab67616d0000b273a15e26d05b7ce776b566579d,https://p.scdn.co/mp3-preview/79a481c433e9d7681e09bba4d256dd7eadd5f540?cid=4730b02bd7f84c22bb7993aaa4620292
407,408,Out Of The Woods,Taylor Swift,pop,2016,92,84,55,-7,34,34,236,0,4,66,https://i.scdn.co/image/ab67616d0000b2739abdf14e6058bd3903686148,https://p.scdn.co/mp3-preview/d130f44a286097bf753d8df40ff24b53cfc0e5a2?cid=4730b02bd7f84c22bb7993aaa4620292
408,409,Rise,Katy Perry,dance pop,2016,101,64,55,-6,11,44,203,5,5,66,https://i.scdn.co/image/ab67616d0000b273bd1c65fed5d5b87132ffe0c4,https://p.scdn.co/mp3-preview/8c17fd7d24c1f7fd551f7edc0f71054a9340fb3b?cid=4730b02bd7f84c22bb7993aaa4620292
409,410,Wherever I Go,OneRepublic,dance pop,2016,100,69,55,-6,27,35,170,9,4,66,https://i.scdn.co/image/ab67616d0000b273eedabed826eeb6506a4c700d,https://p.scdn.co/mp3-preview/1ba3141b5da10475f4149350140992816da2225b?cid=4730b02bd7f84c22bb7993aaa4620292
410,411,Body Say,Demi Lovato,dance pop,2016,87,74,63,-5,28,26,194,0,4,65,https://i.scdn.co/image/ab67616d0000b27318a59f889ab9924553d978a4,https://p.scdn.co/mp3-preview/84471879c916560a591f9f7bd4bbd9dac3a7035e?cid=4730b02bd7f84c22bb7993aaa4620292
411,412,Don't Be A Fool,Shawn Mendes,canadian pop,2016,175,34,47,-6,10,27,216,60,4,65,https://i.scdn.co/image/ab67616d0000b273ea3ef7697cfd5705b8f47521,https://p.scdn.co/mp3-preview/b362eaf69ccd22af9d67de04276a9b2947cba130?cid=4730b02bd7f84c22bb7993aaa4620292
412,413,LIKE I WOULD,ZAYN,dance pop,2016,113,83,56,-6,26,23,192,2,11,65,https://i.scdn.co/image/ab67616d0000b273a15e26d05b7ce776b566579d,https://p.scdn.co/mp3-preview/6f868775134d63aba7dfc5295ce07db3cfd87f2b?cid=4730b02bd7f84c22bb7993aaa4620292
413,414,Cheap Thrills,Sia,australian dance,2016,90,80,59,-5,8,73,225,6,22,64,https://i.scdn.co/image/ab67616d0000b273754b2fddebe7039fdb912837,https://p.scdn.co/mp3-preview/5f3001590e9ca084590fd3f18a300fa8391e042b?cid=4730b02bd7f84c22bb7993aaa4620292
414,415,I Got You,Bebe Rexha,dance pop,2016,98,89,61,-5,9,32,192,5,5,64,https://i.scdn.co/image/ab67616d0000b273c813101657895c26f990b719,https://p.scdn.co/mp3-preview/ef9b8369572c52b35d4e1098ce8be2391193f6df?cid=4730b02bd7f84c22bb7993aaa4620292
415,416,Run Away With Me,Carly Rae Jepsen,canadian pop,2016,119,72,56,-6,5,25,251,1,5,63,https://i.scdn.co/image/ab67616d0000b2735708b3925c13b1b8d6fac466,https://p.scdn.co/mp3-preview/f2f0d5b77bc93c3a66e6d7daf9b439d2604f57c8?cid=4730b02bd7f84c22bb7993aaa4620292
416,417,Cruel (feat. ZAYN),Snakehips,dance pop,2016,110,88,60,-4,16,32,228,2,12,63,https://i.scdn.co/image/ab67616d0000b273f7068ce61d97e3dbdbea426d,https://p.scdn.co/mp3-preview/5a64bd92cb33103c041caa872442160d39ca22ce?cid=4730b02bd7f84c22bb7993aaa4620292
417,418,Send My Love (To Your New Lover),Adele,british soul,2016,164,52,69,-8,17,56,223,4,10,61,https://i.scdn.co/image/ab67616d0000b27347ce408fb4926d69da6713c2,https://p.scdn.co/mp3-preview/454f693eeb9b383539f5d26ecdc7cd44c6d20292?cid=4730b02bd7f84c22bb7993aaa4620292
418,419,WTF (Where They From),Missy Elliott,dance pop,2016,120,82,93,-3,6,56,193,2,20,58,https://i.scdn.co/image/ab67616d0000b273f080487e3d0c7d19bb9c132e,https://p.scdn.co/mp3-preview/7cfa218735bcf4635d08a30bb3deff4e99c3b1fe?cid=4730b02bd7f84c22bb7993aaa4620292
419,420,Desire,Years & Years,dance pop,2016,126,78,71,-5,30,64,203,30,6,58,https://i.scdn.co/image/ab67616d0000b2738b27d35aa2c6dcf99895d664,https://p.scdn.co/mp3-preview/5620297b122eb2d937fd9ffc8c91a5c0c4017eff?cid=4730b02bd7f84c22bb7993aaa4620292
420,421,When We Were Young,Adele,british soul,2016,144,59,38,-6,9,27,291,35,5,58,https://i.scdn.co/image/ab67616d0000b27347ce408fb4926d69da6713c2,https://p.scdn.co/mp3-preview/b35676526fa76530da3e9b880a64305e761bc2ce?cid=4730b02bd7f84c22bb7993aaa4620292
421,422,I Know What You Did Last Summer,Shawn Mendes,canadian pop,2016,114,77,68,-5,16,72,224,11,10,57,https://i.scdn.co/image/ab67616d0000b273d26246b23c8bfa8ce543b3bb,https://p.scdn.co/mp3-preview/662239ebdc65ec4487ecbbfe0cf6e4322812405e?cid=4730b02bd7f84c22bb7993aaa4620292
422,423,Wish That You Were Here - From “Miss Peregrine’s Home for Peculiar Children” Original Motion Picture,Florence + The Machine,art pop,2016,94,57,37,-6,13,12,403,72,3,57,https://i.scdn.co/image/ab67616d0000b2733eba8088501778fbfa0abcc0,https://p.scdn.co/mp3-preview/9c2b38f8ef4640f8ba859a06f80056e2607a89de?cid=4730b02bd7f84c22bb7993aaa4620292
423,424,Hurts,Emeli Sandé,dance pop,2016,106,64,58,-8,15,18,238,2,3,57,https://i.scdn.co/image/ab67616d0000b273b1945b44ce8868740f132f8e,https://p.scdn.co/mp3-preview/3914b9da1b68aafd95c84338844c2e60ee19552c?cid=4730b02bd7f84c22bb7993aaa4620292
424,425,Change,Christina Aguilera,dance pop,2016,82,54,62,-6,13,20,187,68,8,54,https://i.scdn.co/image/ab67616d0000b2735c53799f473fa3e1a48c00ed,https://p.scdn.co/mp3-preview/d0fca1a516d07cea609f8f259faf940af456cdfa?cid=4730b02bd7f84c22bb7993aaa4620292
425,426,Make Me... (feat. G-Eazy),Britney Spears,dance pop,2016,123,70,70,-7,22,58,231,16,10,53,https://i.scdn.co/image/ab67616d0000b27398c6c8d8470b73b0fccc23c6,https://p.scdn.co/mp3-preview/0022ab1927fabaec31f56368160713c49a0503fd?cid=4730b02bd7f84c22bb7993aaa4620292
426,427,Keeping Your Head Up,Birdy,neo mellow,2016,122,78,60,-5,19,53,208,16,5,52,https://i.scdn.co/image/ab67616d0000b273f67ea4e620f14bd9dad994e5,https://p.scdn.co/mp3-preview/f2bcc10034b1e87397928adaf5c0df9666238faf?cid=4730b02bd7f84c22bb7993aaa4620292
427,428,True Colors,Zedd,complextro,2016,126,79,57,-3,10,49,225,40,4,51,https://i.scdn.co/image/ab67616d0000b2734718e2b124f79258be7bc452,https://p.scdn.co/mp3-preview/725c8a465574cf3a0e6a2e2be588e110fb7d96f9?cid=4730b02bd7f84c22bb7993aaa4620292
428,429,Make Me Like You,Gwen Stefani,dance pop,2016,118,71,74,-5,13,80,217,4,5,50,https://i.scdn.co/image/ab67616d0000b273fe26b476837b042b5dafb6e8,https://p.scdn.co/mp3-preview/83a136490f8c6a4f8048a4f908f7374bcf43944b?cid=4730b02bd7f84c22bb7993aaa4620292
429,430,Champagne Problems,Nick Jonas,dance pop,2016,108,78,73,-5,9,64,193,0,13,50,https://i.scdn.co/image/ab67616d0000b27333b8541201f1ef38941024be,https://p.scdn.co/mp3-preview/033519b1930ef8cf19f2e42bfc31edc97f0bfa1f?cid=4730b02bd7f84c22bb7993aaa4620292
430,431,Blown,DNCE,dance pop,2016,130,95,63,-5,10,73,197,0,4,48,https://i.scdn.co/image/ab67616d0000b27324e1589fb3eab8ae8831f388,https://p.scdn.co/mp3-preview/f1dfec11173db4ef534e10b4f47a0fcf1731e1ca?cid=4730b02bd7f84c22bb7993aaa4620292
431,432,Start,John Legend,neo mellow,2016,110,4,52,-15,9,26,310,99,4,47,https://i.scdn.co/image/ab67616d0000b2739408342067e2ff50d69a3c98,https://p.scdn.co/mp3-preview/9d8b36e22319d01e203e96e253497a24aa3bea4f?cid=4730b02bd7f84c22bb7993aaa4620292
